CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17081,31,150,674.23,4,5,3,453,Loyal Customers
17082,30,89,2728.18,4,4,5,445,Champions
17083,45,63,2644.01,3,4,5,345,Others
17084,32,132,2253.22,4,5,5,455,Champions
17085,12,810,6324.76,5,5,5,555,Champions
17087,373,12,221.53,1,1,1,111,At Risk
17089,22,4,128.45,4,1,1,411,Potential Loyalists
17090,10,29,1105.53,5,2,4,524,Potential Loyalists
17091,3,279,3983.34,5,5,5,555,Champions
17092,73,272,3817.18,2,5,5,255,Others
17093,228,13,235.88,1,1,1,111,At Risk
17094,59,4,100.2,3,1,1,311,Others
17095,66,63,1248.09,3,4,4,344,Others
17096,19,169,2737.05,4,5,5,455,Champions
17097,1,99,386.03,5,4,2,542,Loyal Customers
17098,17,18,591.07,4,2,3,423,Potential Loyalists
17099,169,40,582.17,2,3,3,233,Others
17101,30,31,885.32,4,2,3,423,Potential Loyalists
17103,358,32,424.3,1,3,2,132,Others
17104,59,19,474.03000000000003,3,2,2,322,Others
17106,25,53,491.23,4,3,2,432,Loyal Customers
17107,33,256,5259.99,4,5,5,455,Champions
17108,299,9,174.95,1,1,1,111,At Risk
17109,42,23,410.42,3,2,2,322,Others
17110,156,39,347.4,2,3,2,232,Others
17111,61,19,227.97,3,2,1,321,Others
17112,138,50,205.17000000000002,2,3,1,231,Others
17113,210,159,2322.59,1,5,5,155,Others
17115,184,81,1923.99,1,4,4,144,Others
17116,284,47,389.78,1,3,2,132,Others
17121,38,12,314.74,3,1,2,312,Others
17122,24,23,432.18,4,2,2,422,Potential Loyalists
17123,75,34,631.87,2,3,3,233,Others
17126,17,215,1065.69,4,5,4,454,Champions
17127,64,37,1155.0300000000002,3,3,4,334,Others
17129,156,2,31.85,2,1,1,211,At Risk
17132,88,78,1272.8,2,4,4,244,Others
17133,110,29,9730.09,2,2,5,225,At Risk
17134,78,13,212.1,2,1,1,211,At Risk
17135,7,108,814.4300000000001,5,4,3,543,Loyal Customers
17136,298,14,231.68,1,1,1,111,At Risk
17137,52,176,1133.63,3,5,4,354,Others
17138,25,232,4036.77,4,5,5,455,Champions
17139,25,331,8915.99,4,5,5,455,Champions
17141,54,174,754.33,3,5,3,353,Others
17142,40,75,704.75,3,4,3,343,Others
17143,53,121,924.11,3,4,3,343,Others
17145,148,180,3120.91,2,5,5,255,Others
17146,71,268,5110.46,3,5,5,355,Others
17147,88,55,1485.36,2,3,4,234,Others
17149,87,6,143.10000000000002,2,1,1,211,At Risk
17150,12,93,1375.65,5,4,4,544,Champions
17151,371,4,231.90000000000003,1,1,1,111,At Risk
17152,61,2,327.0,3,1,2,312,Others
17155,163,53,640.76,2,3,3,233,Others
17156,127,39,591.87,2,3,3,233,Others
17157,116,128,4832.900000000001,2,5,5,255,Others
17158,183,46,713.03,1,3,3,133,Others
17159,113,29,560.71,2,2,3,223,At Risk
17160,10,422,6691.13,5,5,5,555,Champions
17161,80,52,856.01,2,3,3,233,Others
17163,81,25,406.68,2,2,2,222,At Risk
17165,17,90,1635.64,4,4,4,444,Champions
17167,15,79,867.11,5,4,3,543,Loyal Customers
17168,134,21,400.2,2,2,2,222,At Risk
17169,214,21,320.95,1,2,2,122,At Risk
17170,10,10,178.68,5,1,1,511,Potential Loyalists
17171,297,9,159.68,1,1,1,111,At Risk
17172,66,24,638.81,3,2,3,323,Others
17176,162,27,596.1899999999999,2,2,3,223,At Risk
17177,141,29,119.5,2,2,1,221,At Risk
17178,367,32,436.71000000000004,1,3,2,132,Others
17179,18,78,795.47,4,4,3,443,Loyal Customers
17180,58,280,1460.95,3,5,4,354,Others
17181,9,7,225.45000000000002,5,1,1,511,Potential Loyalists
17182,58,6,321.3,3,1,2,312,Others
17184,205,14,198.41000000000003,1,1,1,111,At Risk
17185,227,44,229.46,1,3,1,131,Others
17187,162,13,263.76,2,1,2,212,At Risk
17188,82,88,2118.7000000000003,2,4,4,244,Others
17189,196,62,573.23,1,4,3,143,Others
17190,39,176,1298.3,3,5,4,354,Others
17191,4,338,2740.92,5,5,5,555,Champions
17192,172,21,77.83,2,2,1,221,At Risk
17193,22,12,610.74,4,1,3,413,Potential Loyalists
17194,166,32,549.88,2,3,3,233,Others
17195,291,31,562.98,1,2,3,123,At Risk
17196,63,104,352.9,3,4,2,342,Others
17198,1,77,521.66,5,4,3,543,Loyal Customers
17199,218,9,145.12,1,1,1,111,At Risk
17200,23,25,356.71,4,2,2,422,Potential Loyalists
17201,159,146,899.41,2,5,3,253,Others
17202,56,8,160.65,3,1,1,311,Others
17203,24,118,2012.03,4,4,4,444,Champions
17204,10,120,3940.13,5,4,5,545,Champions
17205,52,22,615.27,3,2,3,323,Others
17207,288,67,303.21999999999997,1,4,2,142,Others
17208,31,24,115.35,4,2,1,421,Potential Loyalists
17209,285,40,611.6,1,3,3,133,Others
17210,28,54,253.37,4,3,2,432,Loyal Customers
17211,5,166,1729.43,5,5,4,554,Champions
17212,94,25,567.56,2,2,3,223,At Risk
17213,2,124,2401.07,5,4,5,545,Champions
17215,100,11,186.15,2,1,1,211,At Risk
17216,190,14,65.05,1,1,1,111,At Risk
17217,255,20,104.5,1,2,1,121,At Risk
17218,4,251,2231.96,5,5,5,555,Champions
17219,52,25,144.9,3,2,1,321,Others
17220,53,209,1283.5,3,5,4,354,Others
17221,227,63,643.39,1,4,3,143,Others
17222,113,85,1250.8600000000001,2,4,4,244,Others
17223,4,52,446.74,5,3,2,532,Loyal Customers
17224,137,8,100.86000000000001,2,1,1,211,At Risk
17225,217,5,131.15,1,1,1,111,At Risk
17226,80,40,506.63,2,3,2,232,Others
17227,4,78,1082.71,5,4,4,544,Champions
17228,3,150,1271.15,5,5,4,554,Champions
17230,199,154,6286.54,1,5,5,155,Others
17231,25,695,4022.72,4,5,5,455,Champions
17233,84,33,369.98,2,3,2,232,Others
17235,8,70,1354.82,5,4,4,544,Champions
17236,46,53,1013.13,3,3,4,334,Others
17237,11,61,687.39,5,4,3,543,Loyal Customers
17238,7,665,4038.45,5,5,5,555,Champions
17239,23,17,806.95,4,2,3,423,Potential Loyalists
17240,232,7,130.60000000000002,1,1,1,111,At Risk
17241,21,171,2744.14,4,5,5,455,Champions
17242,92,44,1754.24,2,3,4,234,Others
17243,5,734,12213.01,5,5,5,555,Champions
17244,19,89,871.14,4,4,3,443,Loyal Customers
17245,325,16,200.18,1,2,1,121,At Risk
17246,182,6,38.92,1,1,1,111,At Risk
17248,117,48,227.51000000000002,2,3,1,231,Others
17249,64,27,68.03,3,2,1,321,Others
17251,18,41,529.15,4,3,3,433,Loyal Customers
17254,37,36,198.29,3,3,1,331,Others
17255,26,112,500.72,4,4,2,442,Loyal Customers
17256,117,15,258.93,2,2,2,222,At Risk
17257,72,15,192.73,2,2,1,221,At Risk
17258,32,55,417.3,4,3,2,432,Loyal Customers
17259,4,206,1285.97,5,5,4,554,Champions
17260,47,6,120.95,3,1,1,311,Others
17261,145,46,230.44,2,3,1,231,Others
17262,2,9,1504.26,5,1,4,514,Potential Loyalists
17264,60,84,279.59,3,4,2,342,Others
17266,135,47,207.09,2,3,1,231,Others
17268,81,24,970.25,2,2,3,223,At Risk
17269,21,146,537.46,4,5,3,453,Loyal Customers
17270,105,49,604.4,2,3,3,233,Others
17271,372,52,210.39,1,3,1,131,Others
17273,60,12,141.12,3,1,1,311,Others
17274,31,52,465.4,4,3,2,432,Loyal Customers
17275,19,24,114.52,4,2,1,421,Potential Loyalists
17276,38,54,508.39,3,3,3,333,Others
17278,201,2,25.2,1,1,1,111,At Risk
17280,74,6,118.86,2,1,1,211,At Risk
17281,10,6,797.85,5,1,3,513,Potential Loyalists
17282,92,123,636.25,2,4,3,243,Others
17283,14,15,188.46,5,2,1,521,Potential Loyalists
17284,25,82,1140.58,4,4,4,444,Champions
17285,264,49,428.34,1,3,2,132,Others
17286,36,48,241.56,4,3,1,431,Loyal Customers
17287,3,371,3047.85,5,5,5,555,Champions
17288,26,153,1080.25,4,5,4,454,Champions
17289,12,168,1134.98,5,5,4,554,Champions
17290,17,101,976.2,4,4,3,443,Loyal Customers
17292,108,15,271.75,2,2,2,222,At Risk
17293,30,110,1899.1200000000001,4,4,4,444,Champions
17294,305,17,467.79,1,2,2,122,At Risk
17296,366,33,338.13,1,3,2,132,Others
17298,10,40,459.14,5,3,2,532,Loyal Customers
17299,75,63,346.97,2,4,2,242,Others
17300,26,44,393.64,4,3,2,432,Loyal Customers
17301,260,55,132.8,1,3,1,131,Others
17304,170,5,111.5,2,1,1,211,At Risk
17305,284,9,2135.46,1,1,4,114,At Risk
17306,29,6,1151.04,4,1,4,414,Potential Loyalists
17307,31,48,3999.8900000000003,4,3,5,435,Loyal Customers
17308,29,7,4511.76,4,1,5,415,Potential Loyalists
17309,17,25,247.84,4,2,1,421,Potential Loyalists
17310,23,2,1025.1,4,1,4,414,Potential Loyalists
17311,28,72,2181.71,4,4,5,445,Champions
17314,29,125,2376.51,4,4,5,445,Champions
17315,11,286,3358.34,5,5,5,555,Champions
17316,56,35,124.45,3,3,1,331,Others
17318,361,18,164.28,1,2,1,121,At Risk
17319,305,3,29.099999999999998,1,1,1,111,At Risk
17320,4,101,1695.15,5,4,4,544,Champions
17321,30,188,1040.32,4,5,4,454,Champions
17322,12,177,922.59,5,5,3,553,Loyal Customers
17323,43,136,644.52,3,5,3,353,Others
17324,2,102,1311.64,5,4,4,544,Champions
17325,46,33,512.77,3,3,3,333,Others
17326,44,89,321.95,3,4,2,342,Others
17327,45,4,152.35,3,1,1,311,Others
17328,309,6,104.7,1,1,1,111,At Risk
17329,367,72,481.32,1,4,2,142,Others
17330,180,2,59.900000000000006,1,1,1,111,At Risk
17332,164,95,838.27,2,4,3,243,Others
17334,42,20,328.13,3,2,2,322,Others
17335,19,39,508.0,4,3,3,433,Loyal Customers
17336,108,1,81.12,2,1,1,211,At Risk
17338,11,609,5498.64,5,5,5,555,Champions
17339,1,5,119.0,5,1,1,511,Potential Loyalists
17340,2,370,10051.53,5,5,5,555,Champions
17341,2,224,1108.47,5,5,4,554,Champions
17342,15,35,1227.54,5,3,4,534,Loyal Customers
17343,12,63,1066.3,5,4,4,544,Champions
17344,364,37,307.54,1,3,2,132,Others
17345,11,126,1066.94,5,4,4,544,Champions
17346,9,509,2646.44,5,5,5,555,Champions
17348,73,246,1316.89,2,5,4,254,Others
17349,16,85,741.5,4,4,3,443,Loyal Customers
17350,30,75,619.971,4,4,3,443,Loyal Customers
17351,63,42,1401.08,3,3,4,334,Others
17352,332,5,36.25,1,1,1,111,At Risk
17353,127,6,1502.0,2,1,4,214,At Risk
17354,64,88,1750.3999999999999,3,4,4,344,Others
17355,22,37,285.11,4,3,2,432,Loyal Customers
17356,190,67,768.25,1,4,3,143,Others
17358,12,88,500.2,5,4,2,542,Loyal Customers
17359,284,23,156.6,1,2,1,121,At Risk
17360,21,108,645.59,4,4,3,443,Loyal Customers
17361,312,29,392.44,1,2,2,122,At Risk
17362,36,109,711.8100000000001,4,4,3,443,Loyal Customers
17363,31,36,940.86,4,3,3,433,Loyal Customers
17364,12,509,7589.24,5,5,5,555,Champions
17365,22,331,3423.42,4,5,5,455,Champions
17366,68,135,1096.24,3,5,4,354,Others
17368,11,129,913.47,5,5,3,553,Loyal Customers
17369,91,1,979.2,2,1,3,213,At Risk
17371,259,59,238.66,1,3,1,131,Others
17372,17,407,3034.88,4,5,5,455,Champions
17373,54,34,520.58,3,3,3,333,Others
17374,31,14,231.34,4,1,1,411,Potential Loyalists
17375,67,17,260.45,3,2,2,322,Others
17376,40,31,250.44,3,2,1,321,Others
17377,1,1358,14218.49,5,5,5,555,Champions
17378,10,1,10.95,5,1,1,511,Potential Loyalists
17380,70,10,645.0,3,1,3,313,Others
17381,4,65,19726.76,5,4,5,545,Champions
17382,71,16,836.88,3,2,3,323,Others
17383,89,2,110.7,2,1,1,211,At Risk
17384,103,5,171.15,2,1,1,211,At Risk
17386,21,10,126.35000000000001,4,1,1,411,Potential Loyalists
17388,56,42,1432.01,3,3,4,334,Others
17389,10,218,25391.0,5,5,5,555,Champions
17390,56,12,149.3,3,1,1,311,Others
17392,86,14,168.65,2,1,1,211,At Risk
17393,46,48,381.15000000000003,3,3,2,332,Others
17395,144,3,97.5,2,1,1,211,At Risk
17396,7,23,1476.3,5,2,4,524,Potential Loyalists
17397,52,46,536.77,3,3,3,333,Others
17400,217,268,2547.09,1,5,5,155,Others
17401,177,12,114.85,1,1,1,111,At Risk
17402,5,144,2462.33,5,5,5,555,Champions
17403,86,13,118.95,2,1,1,211,At Risk
17404,45,94,15874.300000000001,3,4,5,345,Others
17406,2,146,2704.63,5,5,5,555,Champions
17407,47,23,552.9,3,2,3,323,Others
17408,136,6,283.44,2,1,2,212,At Risk
17409,57,91,7021.66,3,4,5,345,Others
17411,22,34,646.44,4,3,3,433,Loyal Customers
17412,8,170,3159.46,5,5,5,555,Champions
17413,40,10,560.14,3,1,3,313,Others
17414,59,15,1471.52,3,2,4,324,Others
17416,29,328,10405.03,4,5,5,455,Champions
17417,184,16,164.18,1,2,1,121,At Risk
17418,23,12,206.6,4,1,1,411,Potential Loyalists
17419,3,112,2273.95,5,4,5,545,Champions
17420,9,27,485.6,5,2,2,522,Potential Loyalists
17421,22,58,1059.41,4,3,4,434,Loyal Customers
17422,17,88,1615.39,4,4,4,444,Champions
17423,29,17,420.54,4,2,2,422,Potential Loyalists
17426,88,156,3040.51,2,5,5,255,Others
17428,4,401,14562.91,5,5,5,555,Champions
17429,32,56,832.54,4,3,3,433,Loyal Customers
17430,1,28,469.40999999999997,5,2,2,522,Potential Loyalists
17432,21,229,1385.6299999999999,4,5,4,454,Champions
17433,21,39,266.8,4,3,2,432,Loyal Customers
17435,47,15,331.35,3,2,2,322,Others
17436,44,8,317.76,3,1,2,312,Others
17437,165,53,373.17,2,3,2,232,Others
17438,80,54,1034.32,2,3,4,234,Others
17439,291,8,325.74,1,1,2,112,At Risk
17440,185,1,137.16,1,1,1,111,At Risk
17441,368,21,293.35,1,2,2,122,At Risk
17442,17,148,2371.7400000000002,4,5,5,455,Champions
17448,133,1117,14556.970000000001,2,5,5,255,Others
17449,23,321,2430.29,4,5,5,455,Champions
17450,3,87,52422.3,5,4,5,545,Champions
17454,98,65,1030.41,2,4,4,244,Others
17456,1,60,975.5600000000001,5,3,3,533,Loyal Customers
17457,15,45,4247.11,5,3,5,535,Loyal Customers
17458,17,32,213.08,4,3,1,431,Loyal Customers
17460,8,110,1605.8400000000001,5,4,4,544,Champions
17463,196,109,661.5,1,4,3,143,Others
17464,158,33,710.98,2,3,3,233,Others
17465,61,142,2542.79,3,5,5,355,Others
17467,31,4,102.6,4,1,1,411,Potential Loyalists
17468,11,3,57.8,5,1,1,511,Potential Loyalists
17469,36,179,3180.28,4,5,5,455,Champions
17470,3,88,1679.8,5,4,4,544,Champions
17471,110,19,321.65000000000003,2,2,2,222,At Risk
17472,264,49,224.81,1,3,1,131,Others
17473,44,34,607.0,3,3,3,333,Others
17474,235,6,1047.0,1,1,4,114,At Risk
17476,31,31,489.86,4,2,2,422,Potential Loyalists
17477,248,44,1144.3,1,3,4,134,Others
17478,44,40,1272.8000000000002,3,3,4,334,Others
17479,268,18,389.26000000000005,1,2,2,122,At Risk
17480,80,25,390.21,2,2,2,222,At Risk
17482,123,54,778.19,2,3,3,233,Others
17483,50,7,177.69,3,1,1,311,Others
17484,212,14,209.57,1,1,1,111,At Risk
17487,364,8,160.55,1,1,1,111,At Risk
17488,277,18,336.5,1,2,2,122,At Risk
17490,24,40,658.1800000000001,4,3,3,433,Loyal Customers
17491,3,73,2422.2,5,4,5,545,Champions
17492,114,27,747.85,2,2,3,223,At Risk
17493,21,8,100.91,4,1,1,411,Potential Loyalists
17494,137,3,54.7,2,1,1,211,At Risk
17495,26,21,309.16,4,2,2,422,Potential Loyalists
17496,199,62,1141.84,1,4,4,144,Others
17497,26,7,287.25,4,1,2,412,Potential Loyalists
17499,197,31,718.51,1,2,3,123,At Risk
17504,16,219,6568.09,4,5,5,455,Champions
17505,186,50,1289.64,1,3,4,134,Others
17508,17,209,4191.92,4,5,5,455,Champions
17510,56,15,206.08,3,2,1,321,Others
17511,3,948,84541.17,5,5,5,555,Champions
17512,88,92,2542.83,2,4,5,245,Others
17513,44,12,645.6,3,1,3,313,Others
17514,305,47,334.18,1,3,2,132,Others
17515,30,93,978.4399999999999,4,4,3,443,Loyal Customers
17516,14,59,189.47,5,3,1,531,Loyal Customers
17518,61,77,329.42,3,4,2,342,Others
17519,4,140,3265.4500000000003,5,5,5,555,Champions
17521,30,33,554.85,4,3,3,433,Loyal Customers
17524,74,37,394.14,2,3,2,232,Others
17525,33,17,739.2,4,2,3,423,Potential Loyalists
17526,1,78,2970.14,5,4,5,545,Champions
17529,246,82,1240.25,1,4,4,144,Others
17530,1,164,756.51,5,5,3,553,Loyal Customers
17531,163,44,970.12,2,3,3,233,Others
17532,21,4,65.34,4,1,1,411,Potential Loyalists
17533,70,1,34.8,3,1,1,311,Others
17534,87,83,1445.47,2,4,4,244,Others
17536,56,13,288.33,3,1,2,312,Others
17539,253,149,1226.57,1,5,4,154,Others
17540,19,39,1011.7,4,3,4,434,Loyal Customers
17541,145,33,124.46,2,3,1,231,Others
17542,277,40,170.95,1,3,1,131,Others
17543,185,13,120.05,1,1,1,111,At Risk
17544,26,92,960.69,4,4,3,443,Loyal Customers
17545,26,133,802.58,4,5,3,453,Loyal Customers
17547,11,31,727.85,5,2,3,523,Potential Loyalists
17548,14,29,627.96,5,2,3,523,Potential Loyalists
17550,33,292,2280.48,4,5,5,455,Champions
17552,8,107,2154.88,5,4,5,545,Champions
17553,108,4,2270.0,2,1,5,215,At Risk
17555,61,166,574.48,3,5,3,353,Others
17556,15,8,142.77,5,1,1,511,Potential Loyalists
17557,368,1,34.0,1,1,1,111,At Risk
17558,29,28,259.17,4,2,2,422,Potential Loyalists
17559,148,12,167.62,2,1,1,211,At Risk
17560,31,29,1040.85,4,2,4,424,Potential Loyalists
17561,26,157,554.72,4,5,3,453,Loyal Customers
17563,214,29,392.38,1,2,2,122,At Risk
17565,222,30,131.83,1,2,1,121,At Risk
17567,8,58,1024.55,5,3,4,534,Loyal Customers
17568,269,65,382.79,1,4,2,142,Others
17570,17,1,100.0,4,1,1,411,Potential Loyalists
17571,178,54,205.23999999999998,1,3,1,131,Others
17572,9,24,496.26000000000005,5,2,2,522,Potential Loyalists
17575,303,5,171.7,1,1,1,111,At Risk
17576,1,517,5434.13,5,5,5,555,Champions
17577,281,21,348.75,1,2,2,122,At Risk
17578,110,60,903.87,2,3,3,233,Others
17579,214,44,304.38,1,3,2,132,Others
17580,12,50,329.55,5,3,2,532,Loyal Customers
17581,8,410,7712.71,5,5,5,555,Champions
17582,82,95,1275.43,2,4,4,244,Others
17583,196,7,135.95,1,1,1,111,At Risk
17584,103,89,4067.12,2,4,5,245,Others
17585,81,183,960.23,2,5,3,253,Others
17586,255,8,167.4,1,1,1,111,At Risk
17587,264,43,181.66,1,3,1,131,Others
17588,32,48,1699.35,4,3,4,434,Loyal Customers
17589,21,1090,11645.7,4,5,5,455,Champions
17591,3,102,550.7,5,4,3,543,Loyal Customers
17592,374,13,148.3,1,1,1,111,At Risk
17593,45,196,4168.46,3,5,5,355,Others
17594,85,54,1504.7,2,3,4,234,Others
17596,4,287,2092.74,5,5,4,554,Champions
17597,54,73,1439.72,3,4,4,344,Others
17598,17,10,409.98,4,1,2,412,Potential Loyalists
17599,113,3,52.05,2,1,1,211,At Risk
17601,16,67,305.46999999999997,4,4,2,442,Loyal Customers
17602,108,367,2348.16,2,5,5,255,Others
17603,253,96,1398.76,1,4,4,144,Others
17604,58,147,636.57,3,5,3,353,Others
17605,226,13,160.75,1,1,1,111,At Risk
17606,373,6,87.30000000000001,1,1,1,111,At Risk
17607,12,22,333.81,5,2,2,522,Potential Loyalists
17608,85,110,305.11,2,4,2,242,Others
17609,38,152,782.12,3,5,3,353,Others
17610,176,157,1529.49,2,5,4,254,Others
17611,57,548,4387.76,3,5,5,355,Others
17612,15,205,3346.41,5,5,5,555,Champions
17615,23,45,403.6,4,3,2,432,Loyal Customers
17616,3,2,489.59999999999997,5,1,2,512,Potential Loyalists
17617,194,19,395.33,1,2,2,122,At Risk
17618,19,297,3101.66,4,5,5,455,Champions
17621,40,40,1795.22,3,3,4,334,Others
17622,233,38,1130.21,1,3,4,134,Others
17623,45,163,1856.6200000000001,3,5,4,354,Others
17624,73,47,725.15,2,3,3,233,Others
17625,82,388,4020.8,2,5,5,255,Others
17626,238,18,254.0,1,2,2,122,At Risk
17627,114,10,296.36,2,1,2,212,At Risk
17629,24,33,641.4,4,3,3,433,Loyal Customers
17631,10,30,470.16,5,2,2,522,Potential Loyalists
17633,15,31,732.55,5,2,3,523,Potential Loyalists
17635,60,74,1265.58,3,4,4,344,Others
17638,283,3,842.4000000000001,1,1,3,113,At Risk
17639,23,72,506.67,4,4,3,443,Loyal Customers
17640,15,61,2547.28,5,4,5,545,Champions
17642,65,68,1112.2,3,4,4,344,Others
17643,9,31,439.7,5,2,2,522,Potential Loyalists
17644,30,170,3132.96,4,5,5,455,Champions
17646,1,154,3141.4,5,5,5,555,Champions
17647,305,5,198.6,1,1,1,111,At Risk
17648,21,34,418.87,4,3,2,432,Loyal Customers
17649,105,46,710.4,2,3,3,233,Others
17651,134,100,1758.52,2,4,4,244,Others
17655,2,29,1013.54,5,2,4,524,Potential Loyalists
17657,66,7,126.0,3,1,1,311,Others
17659,8,46,835.33,5,3,3,533,Loyal Customers
17660,373,44,163.47,1,3,1,131,Others
17662,297,15,412.92,1,2,2,122,At Risk
17663,53,152,3372.92,3,5,5,355,Others
17664,110,37,561.59,2,3,3,233,Others
17665,129,19,563.1,2,2,3,223,At Risk
17666,113,26,1319.6399999999999,2,2,4,224,At Risk
17667,71,114,1895.19,3,4,4,344,Others
17669,98,76,2735.63,2,4,5,245,Others
17671,1,39,830.63,5,3,3,533,Loyal Customers
17672,53,96,2600.46,3,4,5,345,Others
17673,11,293,2604.46,5,5,5,555,Champions
17674,4,11,300.66,5,1,2,512,Potential Loyalists
17675,3,423,17885.32,5,5,5,555,Champions
17676,2,86,1378.16,5,4,4,544,Champions
17677,2,408,20329.68,5,5,5,555,Champions
17678,239,12,301.65,1,1,2,112,At Risk
17679,157,51,1585.5,2,3,4,234,Others
17680,19,9,313.05,4,1,2,412,Potential Loyalists
17681,233,14,731.2,1,1,3,113,At Risk
17682,4,120,1982.45,5,4,4,544,Champions
17683,21,46,819.01,4,3,3,433,Loyal Customers
17685,8,83,2751.64,5,4,5,545,Champions
17686,59,143,2557.35,3,5,5,355,Others
17687,56,26,432.68,3,2,2,322,Others
17688,29,19,304.2,4,2,2,422,Potential Loyalists
17689,24,22,317.08,4,2,2,422,Potential Loyalists
17690,2,127,2690.15,5,5,5,555,Champions
17691,4,33,489.65000000000003,5,3,2,532,Loyal Customers
17692,32,116,2234.86,4,4,5,445,Champions
17694,147,66,1412.85,2,4,4,244,Others
17695,30,26,980.6999999999999,4,2,3,423,Potential Loyalists
17696,18,250,5393.88,4,5,5,455,Champions
17699,112,19,442.0,2,2,2,222,At Risk
17700,17,218,4145.33,4,5,5,455,Champions
17702,19,79,1319.67,4,4,4,444,Champions
17703,54,23,296.1,3,2,2,322,Others
17705,91,17,260.38,2,2,2,222,At Risk
17706,2,383,10245.49,5,5,5,555,Champions
17707,12,19,456.9,5,2,2,522,Potential Loyalists
17708,38,39,620.85,3,3,3,333,Others
17709,106,33,533.5600000000001,2,3,3,233,Others
17710,59,20,293.5,3,2,2,322,Others
17713,18,76,1198.09,4,4,4,444,Champions
17714,60,71,1257.18,3,4,4,344,Others
17715,228,1,163.2,1,1,1,111,At Risk
17716,32,356,10300.98,4,5,5,455,Champions
17717,57,26,376.92,3,2,2,322,Others
17718,280,17,299.83,1,2,2,122,At Risk
17720,3,83,1572.97,5,4,4,544,Champions
17721,295,11,307.21000000000004,1,1,2,112,At Risk
17722,2,104,2006.32,5,4,4,544,Champions
17723,11,2,102.0,5,1,1,511,Potential Loyalists
17726,31,64,1092.06,4,4,4,444,Champions
17728,40,79,1362.75,3,4,4,344,Others
17729,232,23,438.65000000000003,1,2,2,122,At Risk
17730,18,96,2475.32,4,4,5,445,Champions
17731,257,32,468.88,1,3,2,132,Others
17732,8,122,2166.42,5,4,5,545,Champions
17734,161,43,741.69,2,3,3,233,Others
17735,3,206,4134.91,5,5,5,555,Champions
17738,31,133,2304.51,4,5,5,455,Champions
17739,10,102,4939.24,5,4,5,545,Champions
17740,25,9,426.90000000000003,4,1,2,412,Potential Loyalists
17741,42,6,101.1,3,1,1,311,Others
17742,64,70,1743.3700000000001,3,4,4,344,Others
17743,84,3,229.2,2,1,1,211,At Risk
17744,16,15,326.74,4,2,2,422,Potential Loyalists
17745,113,28,600.34,2,2,3,223,At Risk
17746,107,30,793.9300000000001,2,2,3,223,At Risk
17748,163,17,358.15,2,2,2,222,At Risk
17749,182,22,351.66,1,2,2,122,At Risk
17751,57,32,157.85999999999999,3,3,1,331,Others
17753,100,72,390.56,2,4,2,242,Others
17754,10,136,2805.27,5,5,5,555,Champions
17756,11,85,733.7,5,4,3,543,Loyal Customers
17757,4,569,3817.16,5,5,5,555,Champions
17758,63,124,1555.83,3,4,4,344,Others
17759,29,43,441.92,4,3,2,432,Loyal Customers
17760,9,51,631.34,5,3,3,533,Loyal Customers
17762,92,17,129.75,2,2,1,221,At Risk
17763,289,13,71.15,1,1,1,111,At Risk
17764,38,84,804.82,3,4,3,343,Others
17765,84,26,158.92,2,2,1,221,At Risk
17766,17,22,299.61,4,2,2,422,Potential Loyalists
17767,46,18,141.85,3,2,1,321,Others
17768,23,85,1236.33,4,4,4,444,Champions
17769,19,281,3105.1,4,5,5,455,Champions
17771,72,15,141.6,2,2,1,221,At Risk
17772,28,52,202.0,4,3,1,431,Loyal Customers
17773,150,56,585.27,2,3,3,233,Others
17774,33,254,2102.64,4,5,4,454,Champions
17776,22,84,338.56,4,4,2,442,Loyal Customers
17778,297,10,197.70000000000002,1,1,1,111,At Risk
17780,303,81,352.91,1,4,2,142,Others
17782,18,29,679.02,4,2,3,423,Potential Loyalists
17783,148,25,96.44,2,2,1,221,At Risk
17784,186,23,112.86,1,2,1,121,At Risk
17785,81,38,271.44,2,3,2,232,Others
17787,7,31,736.28,5,2,3,523,Potential Loyalists
17789,297,15,171.25,1,2,1,121,At Risk
17790,14,114,818.0600000000001,5,4,3,543,Loyal Customers
17792,103,53,370.05,2,3,2,232,Others
17794,322,7,147.3,1,1,1,111,At Risk
17796,5,143,664.09,5,5,3,553,Loyal Customers
17797,31,164,1205.44,4,5,4,454,Champions
17798,217,49,183.09,1,3,1,131,Others
17799,25,518,3285.96,4,5,5,455,Champions
17801,87,85,798.33,2,4,3,243,Others
17802,8,400,3768.08,5,5,5,555,Champions
17803,28,27,184.66,4,2,1,421,Potential Loyalists
17804,12,92,385.23,5,4,2,542,Loyal Customers
17805,246,1,414.72,1,1,2,112,At Risk
17807,31,89,437.87,4,4,2,442,Loyal Customers
17808,184,33,262.64,1,3,2,132,Others
17809,7,51,5925.4800000000005,5,3,5,535,Loyal Customers
17810,304,56,374.81,1,3,2,132,Others
17811,10,331,1772.07,5,5,4,554,Champions
17812,4,92,433.73,5,4,2,542,Loyal Customers
17814,11,146,1617.32,5,5,4,554,Champions
17815,29,13,591.96,4,1,3,413,Potential Loyalists
17816,1,38,75.75999999999999,5,3,1,531,Loyal Customers
17817,14,105,420.17,5,4,2,542,Loyal Customers
17818,373,46,130.18,1,3,1,131,Others
17819,7,53,2907.65,5,3,5,535,Loyal Customers
17820,10,42,183.56,5,3,1,531,Loyal Customers
